Make,Title_URL,Sale_Type,Price,Model,Additional_Comments,Year,Car_Type,Mileage,Engine_Size,Engine_Type,Transmission,Dealership_Location,Prior_Owners,Information/Detail
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202401175629488?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=31&postcode=wr117jh&fromsra,Unknown,84850.0,4.0 V8 Auto Euro 6 2dr,PPF and Aston Warranty,2019.0,Coupe,8761.0,4.0L,510PS,Automatic,Dealer locationGuildford,2.0,"The Aston Martin Vantage is undoubtedly a pretty car, but we think when finished in Hyper Red, it looks even more stunning. This 2-owner example has covered 8,700 miles and has had its gorgeous exterior paintwork protected by PPF in all the key areas. Benefitting from a full Aston service history…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202207268157103?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=31&postcode=wr117jh&fromsra,Finance available,46999.0,4.7 V8 S Centenary Sportshift Euro 5 2dr,FSH+LOW FINANCE RATE AVAILABLE,2014.0,Coupe,42911.0,4.7L,430BHP,Automatic,Dealer locationHuddersfield,2.0,"Phoenix RC Automotive specialises in high specification, prestige cars. We have an excellent team of experienced buyers who hand pick our cars from across the UK. Our vehicles are inspected and presented to a high standard so you can buy with confidence.

?  Competitive Part Exchange rates
…"
Aston Martin Vanquish,https://www.autotrader.co.uk/car-details/202312245042245?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=31&postcode=wr117jh&fromsra,Finance available,79950.0,6.0 V12 T-TronicII Euro 5 2dr,"FAMSH, Big Spec, PPF - Superb",2014.0,Coupe,23000.0,6.0L,573PS,Automatic,Dealer locationMuch Hadham,2.0,"Fantastic, low mileage example of Aston Martin's ultimate road-going model, The Aston Martin V12 Vanquish. This particular Touchtronic II 2014 Model Year Vanquish remains in almost identical condition to when new. This generation Vanquish was launched to coincide with their 100th Anniversary…"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202309232294210?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=31&postcode=wr117jh&fromsra,Finance available,76900.0,5.2 V12 Auto Euro 6 (s/s) 2dr,"SERVICE PACK, BLACK PACK",2018.0,Coupe,20135.0,5.2L,608PS,Automatic,Dealer locationSheffield,,Multi award-winning prestige car dealership John Holland Sales are delighted to offer for sale this beautifully presented Aston Martin DB11 5.2 V12. Finished in Onyx Black with Complimenting Obsidian Black Leather Upholstery with Yellow Contrast Stitch and Embroided Yellow Flying Wings in the Head…
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202307139611349?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=31&postcode=wr117jh&fromsra,Finance available,87850.0,4.0 V8 Auto Euro 6 2dr,Full Aston Martin Serv History,2020.0,Coupe,9370.0,4.0L,510PS,Automatic,Dealer locationBristol,3.0,"Last serviced on 10/03/2023 at 8,145 miles, Full dealership history, Metallic Onyx Black, 3 owners, £87,850"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202311133909917?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=31&postcode=wr117jh&fromsra,Finance available,79989.0,4.0 V8 Auto Euro 6 2dr,"MAIN DEALER HISTORY,BLACK PACK",2020.0,Coupe,30000.0,4.0L,510PS,Automatic,Dealer locationStoke On Trent,2.0,"Fast Lane Motor Cars Are Delighted To Offer This Sensational Aston Martin Vantage! Just One Former Keeper From New, Covered Only 33,000 Miles In Fantastic Condition. Serviced By Aston Martin Birmingham On 03/12/2021 At 12,981 Miles, Aston Martin Chichester On 14/10/2022 At 21,782 Miles & Lastly By…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202301093080782?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=31&postcode=wr117jh&fromsra,Private seller,38895.0,4.7 V8 Euro 4 2dr,Great Spec Thousands invested,2009.0,Coupe,40500.0,4.7L,426PS,Manual,Unknown,,"Aston Martin V8 Vantage 4.7 2009 (59) 39,900 (still in use) Genuine Example, Great Spec! Onyx Black, Obsidian leather with red contrasting stitching, Alcantara roof lining.6 speed Manual, Sports Pack supplied from factory. Upgraded  discs & pads Front & Rear, Lightweight flywheel & twin plate…"
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202310213210238?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=31&postcode=wr117jh&fromsra,Finance available,57979.0,6.0 V12 Carbon Edition T-TronicII Euro 5 2dr,31000 MILES ONLY,2014.0,Coupe,31000.0,6.0L,517PS,Automatic,Dealer locationNewmarket,,"Aston martin premium audio 700 w,Brake calipers black,Painted exterior door release,Carbon fibre veneer,Touchtronic 2,Reverse camera,Sports seats,2+2 seating,20 inch 10 spoke satin black alloys, CHOOSE HOW YOU BUY  , 1.VISIT SHOWROOM, 2.CLICK AND COLLECT, 3.CLICK AND DELIVER , 12 months MOT, Full…"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202306268952084?sort=relevance&twcs=true&advertising-location=at_cars&make=Aston%20Martin&page=31&postcode=wr117jh&fromsra,Finance available,76450.0,5.2 V12 Auto Euro 6 (s/s) 2dr,FULL ASTON MARTIN SERVICE HIST,2017.0,Coupe,28000.0,5.2L,608PS,Automatic,Dealer locationWembley,,
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202312064596075?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=31&postcode=wr117jh&fromsra,Unknown,39995.0,5.9 Seq 2dr,"1 owner, 16 Services",2006.0,Coupe,7200.0,5.9L,450BHP,Automatic,Dealer locationLoughborough,1.0,"A time warp DB9 with only 1 owner and 16 Aston Martin Main Dealer Services. , Last serviced on 30/05/2023 at 6,945 miles, Full dealership history, Full leather interior, Metallic Toro, 1 owner, £39,995"
Aston Martin Rapide,https://www.autotrader.co.uk/car-details/202312124742930?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Unknown,44990.0,6.0 V12 Luxury Edition T-TronicII Euro 5 4dr,12M WARRANTY | VENTILATED SEAT,2013.0,Saloon,54176.0,6.0L,470BHP,Automatic,Dealer locationSevenoaks,5.0,"Aston Martin Sevenoaks are extremely pleased to offer this incredible 2013 Aston Martin Rapide finished in the fantastic Quantum Silver paint with an exquisite Obsidian Black Leather interior. Aston Martin invokes the sense of absolute performance meeting exquisite luxury, and this example is no…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202308190976567?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Approved used,128950.0,4.0 V8 Auto Euro 6 2dr,SPORT PLUS SEATS - BLACK BADGE,2023.0,Coupe,4450.0,4.0L,503BHP,Automatic,Dealer locationPangbourne,1.0,"Aston Martin Reading are delighted to offer for sale this stunning Vantage Coupe finished in Ion Blue paint. This car has a Duotone Onyx Black and Light Argento Metallic interior with Obsidian Black stitching. This car has the following factory fitted options. Aston Martin Premium Audio, Auto Park…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202401165607960?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Unknown,132990.0,4.0 V8 007 Edition Auto Euro 6 2dr,EXTENSIVE CARBON | DELIV MILES,2023.0,Coupe,33.0,4.0L,503BHP,Automatic,Dealer locationSevenoaks,,Aston Martin Sevenoaks are extremely pleased to offer this incredible 2023 Aston Martin Vantage Coupe finished in the fantastic China Grey paint with an exquisite Onyx Black and Phantom Grey Haircell Leather interior. Aston Martin invokes the sense of absolute performance meeting exquisite luxury…
Aston Martin Vanquish,https://www.autotrader.co.uk/car-details/202312124744559?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Finance available,77475.0,6.0 V12 Volante T-TronicII Euro 5 2dr,Cooled Seats | Rev Cam | FAMSH,2014.0,Convertible,19636.0,6.0L,573PS,Automatic,Dealer locationBawtry,2.0,Just 2 Owners from new 2014/14 Aston Martin 6.0 Vanquish Volante in Obsidian Black metallic with Obsidian black leather complimented by Spicy Red piping & stitching. This vehicle benefits from full Aston Martin service history with a total of 9 services completed - most recently carried out at…
Aston Martin V8,https://www.autotrader.co.uk/car-details/202401105419818?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Unknown,89989.0,5.3 2dr,Unknown,1997.0,Coupe,30000.0,5.3L,350BHP,Automatic,Dealer locationWest Drayton,4.0,"The Aston Martin V8 Coupé was introduced in 1996 as a development of the original Virage model. Powered by a revised version of the 32 valve 5.3 litre V8 engine, the V8 coupé was a much improved car due to the investment of the Ford Motor Company resources. The styling cues followed that of the…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202401105415916?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Unknown,274950.0,5.2 V12 BiTurbo Roadster Auto Euro 6 (s/s) 2dr,LIGHTWEICHT PACK | £85K SAVING,2023.0,Convertible,250.0,5.2L,700PS,Automatic,Dealer locationOakham,1.0,"Finished in Q Heritage - Buckinghamshire Green Metallic with Q Special - Onyx Black Alcantara & Forest Green Semi Aniline Leather , New bodywork, Interior - New Condition, Tyre condition Excellent, Green, 1 owner, £274,950"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202401085362576?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Finance available,99999.0,4.0 V8 007 Edition Auto Euro 6 2dr,Carbon Fibre Interior Package,2022.0,Coupe,7500.0,4.0L,502BHP,Automatic,Dealer locationLiskeard,,"Satin Grey Wrap over Black paintwork with Red leather stitch in Grey, very high specification Vantage with interior Carbon Fibre package including Carbon Fibre and Alcantara steering wheel, 360 degree Surround View cameras, 20 inch Black and Polished wheels with Red calipers, Gloss Black Exterior…"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202310062734989?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Finance available,119900.0,4.0 V8 Auto Euro 6 (s/s) 2dr,"Big Spec Demo, VAT Qualifying",2023.0,Coupe,3273.0,4.0L,528BHP,Automatic,Dealer locationWilmslow,,"Grey, £119,900"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202304015863487?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Private seller,26000.0,4.3 V8 Euro 4 2dr,FSH. NEW CLUTCH .NEW MOT.,2007.0,Coupe,85547.0,4.3L,385PS,Manual,Unknown,,"NEW MOT. No advisories. Perfect colour for beautiful V8 Vantage. Titanium silver.not many about. Really sparkles in the sun light, colour changes. Chassis has been waxoyl by Aston service Dorset. It has a new clutch giving this car many more miles of fun. New belt and tensioner installed three…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202307139614417?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Finance available,122495.0,4.0 V8 Roadster Auto Euro 6 2dr,Vat Q Car,2023.0,Convertible,1800.0,4.0L,503BHP,Automatic,Dealer locationSolihull,,This VAT Q Vantage Roadster is finished in Q Heritage Buckinghamshire green paint and has over 38k worth of factory options . Over 38K of factory options on this VAT Q car including : Premium Audio / Red calipers / heated + ventilated seats / Q Heritage special exterior paint/front vaned grille /…
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202306138465795?journey=PROMOTED_LISTING_JOURNEY&sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=32&postcode=wr117jh&fromsra,Finance available,64990.0,6.0 V12 S Sportshift Euro 6 2dr,FULL ASTON SERVICING|HUGE SPEC,2016.0,Coupe,40800.0,6.0L,573PS,Automatic,Dealer locationBristol,,"IMOLA OF BRISTOL ARE DELIGHTED TO PRESENT THIS STUNNING ASTON MARTIN 6.0 V12 VANTAGE 'S' SPORTSHIFT - PRESENTED IN METALLIC METEORITE  GREY EXTERIOR WITH CONTRAST OBSIDIAN BLACK LEATHER INTERIOR - THIS BESPOKE VEHICLE IS COMPLIMENTED BY THE MOST SUPERB SPECIFICATION - INCLUDING:;, --- Aston Martin…"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202307069361827?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=33&postcode=wr117jh&fromsra,Approved used,136950.0,4.0 V8 Auto Euro 6 (s/s) 2dr,VERY HIGH SPEC RARE COLOUR,2023.0,Coupe,4679.0,4.0L,528BHP,Automatic,Dealer locationPangbourne,,"Aston Martin Reading are delighted to offer for sale this stunning DB11 V8 Coupe finished in Apex Grey paint. The interior features Onyx Black Leather with contrast silver stitching. This car has the following factory fitted options. Aston Martin Premium Audio, Auto Park Assist, Black Wings Badges…"
Aston Martin DB9,https://www.autotrader.co.uk/car-details/202311204132456?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=33&postcode=wr117jh&fromsra,Finance available,61495.0,6.0 V12 T-TronicII Euro 6 2dr,CARBON BLACK EDITION,2015.0,Coupe,27757.0,5.9L,510BHP,Automatic,Dealer locationWestcliff On Sea,,"2015 ASTON MARTIN DB9 5.9 V12 2d 510 BHP: Experience automotive excellence with the Aston Martin DB9, a symbol of luxury and dynamic performance. Adorned in a captivating Onyx Black, this vehicle boasts 20-inch 10 Spoke Satin Black Diamond Turned Alloy Wheels, perfectly complementing its commanding…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202307249993183?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=33&postcode=wr117jh&fromsra,Unknown,39995.0,4.7 V8 Euro 4 2dr,Full Aston Martin History,2010.0,Coupe,29506.0,4.7L,426PS,Manual,Dealer locationLaunceston,3.0,"Full AMSH, Last owner 10 years, Full Aston Martin Service History, Beautiful Condition, Finished in Rare Aston Martin Morning Frost White with Obsidian Black Hide and Silver Stitch Interior, 10.5 Model Year, including Clear LED Rear Lenses, N400 Side Sills, 10 Spoke Forged Alloy Wheels in Dark…"
Aston Martin DB11,https://www.autotrader.co.uk/car-details/202309282456407?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=33&postcode=wr117jh&fromsra,Finance available,94850.0,5.2 V12 BiTurbo AMR Auto Euro 6 (s/s) 2dr,12MONTHS ASTON MARTIN WARRANTY,2019.0,Coupe,7950.0,5.2L,639PS,Automatic,Dealer locationAltrincham,3.0,"Skyfall Silver with Obsidian Black Caithness Leather Seats with Spicy Red Stitching, Black Carpets, Red Seat Belts, Bang & Olufsen Stereo, Auto Park Assist, Blind Spot Assistance, Red Brake Calipers, 20"" Alloy Wheels, Exterior Black Pack, Technology Pack Plus, Ventilated Front Seats and Heated…"
Aston Martin DBS,https://www.autotrader.co.uk/car-details/202401155567766?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=33&postcode=wr117jh&fromsra,Approved used,227950.0,5.2 V12 BiTurbo Auto Euro 6 (s/s) 2dr,Unknown,2023.0,Coupe,950.0,5.2L,715BHP,Automatic,Dealer locationPangbourne,,"Aston Martin Reading are delighted to offer sale this stunning DBS coupe finished in Xenon Grey. The interior features a duotone Phantom grey and Onyx Black leather with contrast Silver stitch. this car has the following factory fitted options. Bang & Olufsen Beosound Audio, Auto Park Assist, Blind…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202311133905902?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=33&postcode=wr117jh&fromsra,Unknown,139991.0,4.0 V8 F1 Edition Auto Euro 6 2dr,DAVID APPLEBY GPF DELETE PIPES,2023.0,Coupe,1230.0,4.0L,527BHP,Automatic,Dealer locationMacclesfield,1.0,"Scott Hardy Automotive are proud to present the stunning 2023 Aston Martin Vantage 4.0 F1 Edition. This exquisite vehicle combines luxury, performance, and heritage, making it a true standout in its class. Options include, 3k exhaust upgrade, Paint protection film, Aston Martin premium audio…"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202308281273711?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=33&postcode=wr117jh&fromsra,Private seller,35000.0,4.3 V8 Euro 4 2dr,"Well Spec'd, Beautiful car.",2006.0,Coupe,49500.0,4.3L,385PS,Manual,Unknown,6.0,"Onyx Black paint with two-tone black/iron ore leather interior. Full-service history, last one carried out in May '23.  MOT till May '24. New clutch and flywheel. The paintwork is in great condition for its age. I have had the doors resprayed to remove the oxidation around the door handles and wing…"
Aston Martin DBS,https://www.autotrader.co.uk/car-details/202308150820980?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=33&postcode=wr117jh&fromsra,Approved used,136990.0,5.2 V12 BiTurbo Superleggera Auto Euro 6 (s/s) 2dr,Iconic Tungsten Silver,2019.0,Coupe,17250.0,5.2L,725PS,Automatic,Dealer locationBristol,3.0,"Full service history, Excellent bodywork, Dark Knight Leather interior - Excellent Condition, Tyre condition Excellent, Silver, 3 owners, Aston Martin Timeless Certified Pre-Owned, £136,990"
Aston Martin Vantage,https://www.autotrader.co.uk/car-details/202305026898468?sort=relevance&advertising-location=at_cars&make=Aston%20Martin&page=33&postcode=wr117jh&fromsra,Finance available,59990.0,4.7 V8 AMR Sportshift Euro 6 2dr,1 of 200 made. HALO Pack Car,2018.0,Coupe,14202.0,4.7L,436PS,Automatic,Dealer locationBlackburn,3.0,"We are delighted to offer back to market having previously been sold by us this stunning and incredibly rare Aston Martin Vantage V8 AMR Edition.  This HALO Pack car is one of only 2 Touchtronic cars on Autotrader today, making it one of the most rare cars we have ever offered. The 4.7l V8 motor…"
